id,name,address,district,province
30540,BYLA Apartment,"128 Nguyễn Phi Khanh, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
30556,Felix Alley,"151/1­-151/2 NGUYEN VAN TROI,PHUONG PHU NHUAN",Quận Phú Nhuận,Hồ Chí Minh
30560,Holiday Republic Saigon Airport,"18e Cộng Hòa, Cộng Hòa, Quận Tân Bình, Hồ Chí Minh, Việt Nam",Quận Tân Bình,Hồ Chí Minh
30584,Nes House - Riverview Apartment,"Aqua 2 Building, số 2 Nguyễn Hữu Cảnh, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
30585,Sunrise City - 5 Star,"23 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
30589,Infinity Edge Pool Apartment Icon 56,"Icon 56, 56 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
30625,Casa Bella Studio Apartment,"5 Số 2, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
30641,Kim Properties Vinhomes Central Park 4,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
30672,HANAN home near Saigon downtown*Free infinity Pool,151 Ben Van Dong phuong 6 quan 4,Quận 4,Hồ Chí Minh
30684,Masteri Thao Dien - Luxury Apartment,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
30693,Paragon Saigon Apartment,"178/33B , Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Tân Bình,Hồ Chí Minh
30738,The Stay Hotel & Apartment,"Rivergate, 155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
30755,TeeUP Home - Studio 02,"Tòa nhà Rivergate 151-155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
30759,CityHouse Apartment | Tran Cao Van - Central Palace,"38A Trần Cao Vân, Quận 3, Hồ Chí Minh",Quận 3,Hồ Chí Minh
30779,Icon 56 Building - GEM Penthouse,"Căn hộ 16-02, Tòa nhà Icon 56, Số 56 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
30813,212 Hong Ha,"212 Hồng Hà, Quận Phú Nhuận, Hồ Chí Minh",Quận Phú Nhuận,Hồ Chí Minh
30823,Masteri Luxury Apartment ,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
30834,Căn hộ Tracy’s Romantic (Tracy’s Romantic Aparment),"138 Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
30851,Luxury Resort Condo on Diamond Island,"Đảo Kim Cương, Bình Trưng, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
30868,Herla Central Saigon River Gate  Ben Thanh Market,"Tòa B, River Gate Resident, Cầu Ông Lãnh Phường 6, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
30884,Henry Huynh's Apartment Scenic Valley,"Phòng F1009 , Scenic Valley 2 Tôn Dật Tiên, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
30931,7 Studio - Sunrise City North (7 Studio - Sunrise City  North),"Quận 7, Hồ Chí Minh, Việt Nam",Quận 7,Hồ Chí Minh
30940,7 Studio -Sunrise City,"Quận 7, Hồ Chí Minh, Việt Nam",Quận 7,Hồ Chí Minh
30980,Service Apartments Vinhomes Central Park,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
30994,TeeUP Home 2BR Rivergate-Swimming pool,"151 - 155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
31028,Everrich Infinity - Two Bedrooms Apartment,"290 An Dương Vương An Dương Vương, Quận 5, Hồ Chí Minh",Quận 5,Hồ Chí Minh
31053,Moon 2 Studio (Moon 2),"undefined Nguyễn Du, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
31065,Happy Chubby Homestay | Cozy Room in HCMC,"Quận 5, Hồ Chí Minh, Việt Nam",Quận 5,Hồ Chí Minh
31083,Gem 3 Big Brs 4Bed in City Center Ben Thanh Market,"136-138 Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
31090,THE COMO AIRPORT HUYNH TINH CUA-Luxury Suite D3,"77 Huỳnh Tịnh Của, Quận 3, Hồ Chí Minh",Quận 3,Hồ Chí Minh
31116,Awesome CBD Luxury Apartment Icon56 Rooftop Pool (1BR-2BR-3BR),"56 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
31121,APT STUDIO NEARLY BUI VIEN STREET NICE VIEW,"155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
31128,Sunrise City - Trang's Apartment 1 - Two bedrooms,"25 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
31174,Designed Cozy Beautiful 1BR Apartment,"Hẻm 280/29 Bùi Hữu Nghĩa, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
31216,LeBlanc Apartment at Imperia,"Khu căn hộ Imperia Residence An Phú, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
31219,Ying Stay Vinhomes Serviced Apartments,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
31233,CYBER Apartment 01 at Masteri,"159 Ha Noi Highway, Thao Dien Ward,, Masteri Thao Dien - T5, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
31244,May's House Saigon Vinhome Central Park,"208 (Vinhome Central Park) Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
31287,Merin City Suites Deluxe One - Bedroom 9,"472 - 474 Trần Hưng Đạo, Quận 5, Hồ Chí Minh",Quận 5,Hồ Chí Minh
31301,Smiley Vinhomes - Pool one BR Apartment (P7),"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
31321,YUSTAY - Premier FANCY VIEW Apt in Central,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
31362,URBAN HOUSE SAIGON-2Br Apt-FREE CITY TOUR,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
31363,Smiley Vinhomes - Pool one BR Apartment with GYM ,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
31410,Luxury 3BRs Great Pool& City View In Saigon Center,"Quận 4, Hồ Chí Minh, Việt Nam",Quận 4,Hồ Chí Minh
31421,Smiley Vinhomes  - Stunning view 2BR Apartment ,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
31425,Kim Properties Vinhomes 5,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
31447,Kim Properties Vinhomes Central Park 3,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
31458,Góc Sài Gòn Homestay (Saigon Corner House),"88, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
31466,ChunsHome Millennium Central,"132 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
31467,Căn Hộ Michael Scenic Valley Condotel (Michael Apartment Scenic Valley Condotel),"808 Tôn Dật Tiên, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
31468,Căn Hộ Iris Eternity (Iris Eternity Apartments),"56 Ben Van Don, Quận 4, Hồ Chí Minh, Việt Nam, 700000",Quận 4,Hồ Chí Minh
31471,Blue Arch - The C Suite Hotel Thao Dien,"20 Đường 62, Thảo Điền, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
31507,The Rooftop Penthouse 8BD,"AE1-12,13 Mỹ Khánh 1, Nguyễn Đức Cảnh, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
31660,Khách Sạn Innside By Melia Saigon Central,"129-131, Tôn Thất Đạm, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
31796,"Star Hill Apartment, near SECC","Star Hill Building, Block H Số 10, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
31828,Luxury Riverside Apartment,"Level 20-1, Diamond Island Area, Đường số 104, Bình Trưng, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
31897,Phuong's Apartment 1,"Unit 01, Block X1, Tầng 10, Sunrise City, 25 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
31964,Thien Son Serviced Apartment,"16 Ngo Thoi Nhiem, Quận 3, Hồ Chí Minh, Việt Nam",Quận 3,Hồ Chí Minh
31996,Green Home At Masteri Thao Dien,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
32030,EnjoySaigon - Masteri Thao Dien D2,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
32194,The Berry Vinhomes Luxury Apartments,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32711,Herla Masteri Thao Dien - Luxury Apartment 4,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
32712,Herla Masteri Thao Dien Luxury Apartment 5907 #T5,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
32715,Gem 5Big BRS LuxuryApt Rooftop Pool&Bar CenterCity,"136 - 138 Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
32727,River Gate Residence-Gem Penthouse,"155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
32764,Saigon Vinhomes apartment 1605,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32778,Kim Properties Vinhomes Central Park 6,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32779,Kim Properties Vinhomes Central Park 1,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32780,VINHOMES CENTRAL PARK APARTMENT,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
32784,Saigon Vinhomes apartment 2306,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32785,Lotus Apartment Vinhomes Central,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32817,Saigon Lotus @Vinhomes Central Park 1BR L335,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32821,Saigon Lotus @Vinhomes Central Park  1 BR L338,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32822,Saigon Lotus @Vinhomes Central Park 1 BR ,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32826,Henry' Apartment  #Luxury 2BR Golf Expo Floor 10th,"Tầng 10, Tòa F, Scenic Valley 2 Nguyễn Văn Linh, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
32827,Henry's Apartment 5star Luxury 2BR FreeSim3G 7th,"25 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
32833,Luxury Henry Apart EXPO SECC & GOLF + Free 3G 11th,"Scenic Valley 2, Tôn Dật Tiên, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
32835,Henry Aprt #Luxury 2BR Infinity SW POOL 30th,"25 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
32853,Herla Masteri Thao Dien Luxury Apartment 1608 #T2,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
32866,Vinhomes Sun Apartment 2BR,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
32901,YUSTAY 3905 - CITY VIEW 2BR Apt in Central ,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
32922,Vinhomes Sun Apartment 1BR,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
32927,The Turmeric-Relaxing Minimalist Condo (Free Pool),"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
32984,Justin Studio Apartment Vinhomes Central Park,"undefined Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
32994,Henry’s Luxury Studio with SW Pool,"Tầng 15, 155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
43308,RedDoorz Premium gần E-Town (RedDoorz Premium near E-Town),"9 Le Van Huan Street, Ward 13, Tan Binh District, Quận Tân Bình, Hồ Chí Minh, Việt Nam, 00000",Quận Tân Bình,Hồ Chí Minh
43313,The Joy Hostel,"229/9 De Tham, Pham Ngu Lao Ward, District1, Quận 1, Hồ Chí Minh, Việt Nam, 80000",Quận 1,Hồ Chí Minh
43327,Lipbi home - Central Luxury Riverside Apartment (LIPBI HOME Gorgeous City view Cozy Apartment),"2 Nguyễn Hữu Cảnh, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
43347,Maison De Lave | COZY HOME | GREAT LOCATION SaiGon,"Lầu 3 - 70 Hàm Nghi, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
43354,Apartment Sai Gon The Tresor (Apartment Sai Gon The Tresor),"39B Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
43371,Holiday Inn & Suites Saigon Airport,"18E Cong Hoa Street, Tan Binh ",Quận Tân Bình,Hồ Chí Minh
43384,Herla Masteri Thao Dien Luxury Apartment 1209 #T3,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
43388,Herla Masteri Thao Dien Luxury Apartment 0502 #T2,"159 Xa Lộ Hà Nội, Quận 2, Hồ Chí Minh",Quận 2,Hồ Chí Minh
43400,3 bedroom mini penthouse in centre / rooftop pool,"Quận 4, Hồ Chí Minh, Việt Nam",Quận 4,Hồ Chí Minh
43404,Luxury Herla Central Saigon River Gate Ben Thanh,"Block B officetel, Rivergate Residences, 155 Đ. Ben Van Don, Phuong 6, Quan 4",Quận 4,Hồ Chí Minh
43442,iCASA Serviced Apartment,"25 Street 46, Thao Dien Ward, District 2",Quận 2,Hồ Chí Minh
43443,Thai Anh Rivergate Central,"155 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
43488,Brand New Apartment City Center,"56 Ben Van Don, Ward 12, District 4, Quận 4, Hồ Chí Minh, Việt Nam",Quận 4,Hồ Chí Minh
43547,Urban House Saigon - 3Br Apt - Free City Tour,"208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
43554,URBAN HOUSE SAIGON-3Bedrooms APT- FREE CITY TOUR,"Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
43562,Kim Properties Vinhomes Central Park 2,"Số 208 Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
43571,Diamond Suite Scenic Valley,808 Đường Nguyễn Văn Linh,Quận 7,Hồ Chí Minh
43573,District 1 - Ao Homestay,"Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
43575,Steve's Apartment,"56 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
43577,Henry' Apartment #Luxury 2Br  @3G free Floor 15th,"Quận 7, Hồ Chí Minh, Việt Nam",Quận 7,Hồ Chí Minh
44346,Sunrise City - GEM Penthouse,"23 Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh",Quận 7,Hồ Chí Minh
44358,Cozy Luxury Apartment 7.3B,"Khu 7.3B, The One, 136-138 Lê Thị Hồng Gấm, Quận 1, Hồ Chí Minh",Quận 1,Hồ Chí Minh
44370,Best Deal in Saigon Galaxy 9 Luxury Apartment Cityview Pool !,"9 Nguyễn Khoái, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
44449,May's House Saigon Vinhomes Central Park Pool&Gym,"208 (Vinhomes Central Park) Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
44834,Ami Splendid Rooftop Pool,"56 Bến Vân Đồn, Quận 4, Hồ Chí Minh",Quận 4,Hồ Chí Minh
45364,HANZ Premium Mismo Hotel,523 Nguyễn Oanh,Quận Gò Vấp,Hồ Chí Minh
45390,Vivian Airport Hotel Saigon,"No. 94-96 Thang Long, Ward 4, Tan Binh District, Ho Chi Minh City, Vietnam",Quận Tân Bình,Hồ Chí Minh
45549,LA VELA SAIGON HOTEL,"280 Nam Ky Khoi Nghia Street, Vo Thi Sau Ward, District 3, Ho Chi Minh City",Quận 3,Hồ Chí Minh
45556,Charm Suite Saigon Hotel by Olive,"330 Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, Hồ Chí Minh",Quận Bình Thạnh,Hồ Chí Minh
45709,Cozrum Homes Charming Corner,"453/16 Nguyen Dinh Chieu, Ward 5, District 3, Hcmc",Quận 3,Hồ Chí Minh
45780,RedDoorz Premium @ Nguyen Thai Son Street,"212 - 214, Ngã 5 Nguyễn Thái Sơn, Quận Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Hồ Chí Minh
45834,Star Glory Sunrise City,33 Nguyen Huu Tho,Quận 7,Hồ Chí Minh
46307,Vinh Hoi Serviced Apartment,"No. 2, Vinh Hoi, Ward 4, District 4, Ho Chi Minh City",Quận 4,Hồ Chí Minh
46380,Khách Sạn Icon Saigon - Lifestyle Design,"65–67 Hai Bà Trưng, Hai Bà Trưng, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
46393,Elong me Hotel  ,"26 28 Hung Phuoc 3, Tan Phong Ward, District 7, Ho Chi Minh City",Quận 7,Hồ Chí Minh
46820,Hong Bao Thach Hotel,"68 - 70 24A Street, Binh Tri Dong, Binh Tan",Quận Bình Tân,Hồ Chí Minh
47267,SAIGON 9 - Rivergate Residence Infinity Pool,151 Bến Vân Đồn,Quận 4,Hồ Chí Minh
47630,Cozrum Homes Ambera House,"212B/D37 Nguyen Trai, Nguyen Cu Trinh Ward, District 1",Quận 1,Hồ Chí Minh
48007,Đô Thành Residence,"Số 18, Cư Xá Đô Thành, Đường 3, Quận 3, Hồ Chí Minh, Việt Nam",Quận 3,Hồ Chí Minh
48048,Khách Sạn Wink Saigon Centre,"75, Nguyễn Bỉnh Khiêm, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
48108,Northern Charm Hotel,"12 Ly Tu Trong, Ben Nghe Ward, Dist 1",Quận 1,Hồ Chí Minh
48110,HAPPY LIFE GREEN HOTEL,549 Tran Hung Dao Street,Quận 1,Hồ Chí Minh
48255,Khách sạn Mia Sài Gòn Luxury Boutique,"2-4, Số 10, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
48278,Khach san Muong Thanh Luxury Saigon Hotel,"No. 261C, Nguyen Van Troi Street, Ward 10, Phu Nhuan District, Ho Chi Minh City",Quận Phú Nhuận,Hồ Chí Minh
48292,Khách Sạn Nesta Saigon Central,"34-36, Thủ Khoa Huân, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
48332,Saigon Q Apartment,"135/44 Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1",Quận 1,Hồ Chí Minh
48429,Ruby Saigon Hotel - Ben Thanh,"267 - 269 Le Thanh Ton Str, Ben Thanh Ward",Quận 1,Hồ Chí Minh
48686,Alagon Plus Hotel & Spa,"52b -62-64, Phạm Hồng Thái, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
49048,HAAN Boutique Resort,87/18 Cau Dinh Street,Quận 9,Hồ Chí Minh
49182,Caravelle Saigon Hotel,"19-23 Lam Son Square, District 1",Quận 1,Hồ Chí Minh
49747,Khách Sạn Nhật Hạ L’Opera,"14-16, Cao Bá Quát, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
49791,Alagon D'antique Hotel & Spa,301 Lý Tự Trọng,Quận 1,Hồ Chí Minh
50255,BLUE DIAMOND 8B Hotel,"8B-8C Le Thanh Ton Street, Ben Nghe Ward, District 1",Quận 1,Hồ Chí Minh
50378,KN Holiday Lakview City ,"44 Đường 13, Khu Dân Cư Lakeview, An Phú, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
50446,Villa 86 Thảo Điền,"17 Đường 46, Thảo Điền, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
50586,Khách Sạn Cochin Sang,"28-30, Nguyễn An Ninh, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
53708,Serenity Saigon Sky Villas - Free 1-way Airport Shuttle,259 Điện Biên Phủ ,Quận 3,Hồ Chí Minh
54129,Khách Sạn Fusion Original Sai Gon Centre,"65, Lê Lợi, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
54209,HANTING HOTEL HO CHI MINH CITY DOWNTOWN (汉庭国际胡志明市中心酒店),"302-304, Võ Văn Kiệt, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
89048,KN Holiday Villa 1,"Hẻm Số 9 Đường 66, Thảo Điền, Quận 2, Thành Phố Hồ Chí Minh, Vietnam, Đường 66, Quận 2, Hồ Chí Minh, Việt Nam",Quận 2,Hồ Chí Minh
113368,La Siesta Premium Sai Gon,"Số Nhà 182 - 186, Lý Tự Trọng, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
127371,Khách sạn Silverland Mây,"28 - 30 Thi Sách, Phường Bến Nghé, Quận 1, Thành Phố Hồ Chí Minh, Thi Sách, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
127385,M City Hotel Saigon,"52b , Phạm Hồng Thái, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
127397,Căn hộ Diamond Alnata Tân Phú đưa đón AEON,"Chung Cư Diamond Alnata Tháp A4, Đường N1, Quận Tân Phú, Hồ Chí Minh, Việt Nam",Quận Tân Phú,Hồ Chí Minh
1095659,Khách sạn Silverland Bến Thành,"14 - 16, Lê Lai, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1117086,"Kin Wander Tan Phong, The Moonage","No. 23 (Lot III), Road No. 75, Tan Hung Ward, Ho Chi Minh City, Vietnam",Quận 7,Hồ Chí Minh
1147300,Hidden Mansions Saigon Resort,"112, Võ Thị Liễu, Quận 12, Hồ Chí Minh, Việt Nam",Quận 12,Hồ Chí Minh
1147303,KIN WANDER TÂN QUY,"No. 9, Road No. 81, Tan Hung Ward, Ho Chi Minh City, Vietnam",Quận 7,Hồ Chí Minh
1147606,Hato Saigon Hotel & Rooftop,"115 - 117, Tôn Thất Đạm, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
1147628,Sens House Saigon - Vinhomes Central Park,"Vinhomes Central Park Residence, 208 Nguyen Huu Canh Street, Ward 22, Binh Thanh District, HCMC",Quận Bình Thạnh,Hồ Chí Minh
1147638,Somerset Feliz Ho Chi Minh City,"No 1 Phan Van Dang Street, Thanh My Loi Ward, Thu Duc City",Quận Thủ Đức,Hồ Chí Minh
1147645,S Lux Apartment ,"39 Ben Van Don st, 12 Ward, District 4",Quận 4,Hồ Chí Minh
1147649,Cozrum Homes - Sonata Residence ,"41 Nguyễn Thị Thập, Phường Tân Phú, Quận 7",Quận 7,Hồ Chí Minh
1149570,Nikko Hotel - The Classy Life,"194 Ha Huy Tap, khu Nam Thien 3, Tan Phong, Quan 7",Quận 7,Hồ Chí Minh
1151145,Cozrum Homes May's House,"196/16 De Tham. Cau Ong Lanh Ward, District 1",Quận 1,Hồ Chí Minh
1152052,Cozy Riverview,"214/19/50 Nguyen Van Nguyen Street, Tan Dinh, District 1, HCMC",Quận 1,Hồ Chí Minh
1162864,DHTS Business Hotel & Apartment,"38/16 Nguyen Van Troi, Phuong 15, Quan Phu Nhuan",Quận Phú Nhuận,Hồ Chí Minh
1162989,Cozrum Homes Charming Corner,"453/16 Nguyen Dinh Chieu, Ward 5, District 3, Hcmc",Quận 3,Hồ Chí Minh
1174148,S79 My My Hotel 2 Saigon,"449/46 Sư Vạn Hạnh Street, District 10, Ho Chi Minh City, Vietnam",Quận 10,Hồ Chí Minh
1177916,Vera Saigon Apartments - Vinhomes Central Park,"208, Nguyễn Hữu Cảnh, Quận Bình Thạnh, Hồ Chí Minh, Việt Nam",Quận Bình Thạnh,Hồ Chí Minh
1197060,Ekomo Home,"102/42 Cong Quynh, Ward Pham Ngu Lao, District 1, Ho Chi Minh City",Quận 1,Hồ Chí Minh
1197652,Aurora Serviced Apartments,"103 Vo Van Tan, district 3 , ho chi minh",Quận 3,Hồ Chí Minh
1198160,KunKin Garden Aparthotel & Spa,"219/8 Ngo Tat To street, Ward 22, Binh Thanh District",Quận Bình Thạnh,Hồ Chí Minh
1199226,Midas Hotel,751 Đ. Lê Hồng Phong,Quận 10,Hồ Chí Minh
1205972,Sunlandriverside Hotel,"302 Vo Van Kiet Street, District 01",Quận 1,Hồ Chí Minh
1208897,Michael Apartment Scenic Valley Condotel,"Scenic Valley 1, 808 Ton Dat Tien Street, Tan Phu ward, Distrist 7, Ho Chi Minh City",Quận Tân Phú,Hồ Chí Minh
1217869,Saliza Sky - Landmark 81 Tower,"208 Nguyen Huu Canh, Ward 22, Binh Thanh District",Quận Bình Thạnh,Hồ Chí Minh
1218274,Sunshine Lofts with balcony 5 min to Bui Vien ,"176/11 Le Lai, Ben Thanh Ward, District 1",Quận 1,Hồ Chí Minh
1222111,Midtown The Peak by Dhome,"The Peak Midtown, The Peak Midtown Khu đô thị Phú Mỹ Hưng, Tân Phú, District 7, Ho Chi Minh City",Quận 7,Hồ Chí Minh
1230604,A&Em Signature Hotel,"52-54 Thu Khoa Huan Street, Ben Thanh Ward, District 1, Ho Chi Minh City",Quận 1,Hồ Chí Minh
1275267,Signature By M Village Hai Bà Trưng,"74, Hai Bà Trưng, Quận 1, Hồ Chí Minh, Việt Nam",Quận 1,Hồ Chí Minh
